"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameDevComparatorJaccard record1Value","[0] GameDevComparatorJaccard record2Value","[0] GameDevComparatorJaccard record1PreprocessedValue","[0] GameDevComparatorJaccard record2PreprocessedValue","[0] GameDevComparatorJaccard similarity","[0] GameDevComparatorJaccard postproccesedSimilarity","[1] GameGenreComparatorMongeElkan record1Value","[1] GameGenreComparatorMongeElkan record2Value","[1] GameGenreComparatorMongeElkan record1PreprocessedValue","[1] GameGenreComparatorMongeElkan record2PreprocessedValue","[1] GameGenreComparatorMongeElkan similarity","[1] GameGenreComparatorMongeElkan postproccesedSimilarity","[2] GameNameComparatorLowerCaseJaccard record1Value","[2] GameNameComparatorLowerCaseJaccard record2Value","[2] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard similarity","[2] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[3] GameNameComparatorLevenshtein record1Value","[3] GameNameComparatorLevenshtein record2Value","[3] GameNameComparatorLevenshtein record1PreprocessedValue","[3] GameNameComparatorLevenshtein record2PreprocessedValue","[3] GameNameComparatorLevenshtein similarity","[3] GameNameComparatorLevenshtein postproccesedSimilarity","[4] GameNameComparatorJaccard record1Value","[4] GameNameComparatorJaccard record2Value","[4] GameNameComparatorJaccard record1PreprocessedValue","[4] GameNameComparatorJaccard record2PreprocessedValue","[4] GameNameComparatorJaccard similarity","[4] GameNameComparatorJaccard postproccesedSimilarity","[5] GamePlatformComparatorMongeElkan record1Value","[5] GamePlatformComparatorMongeElkan record2Value","[5] GamePlatformComparatorMongeElkan record1PreprocessedValue","[5] GamePlatformComparatorMongeElkan record2PreprocessedValue","[5] GamePlatformComparatorMongeElkan similarity","[5] GamePlatformComparatorMongeElkan postproccesedSimilarity","[6] GamePublisherComparatorLevenshtein record1Value","[6] GamePublisherComparatorLevenshtein record2Value","[6] GamePublisherComparatorLevenshtein record1PreprocessedValue","[6] GamePublisherComparatorLevenshtein record2PreprocessedValue","[6] GamePublisherComparatorLevenshtein similarity","[6] GamePublisherComparatorLevenshtein postproccesedSimilarity","[7] GamePublisherLJaccard record1Value","[7] GamePublisherLJaccard record2Value","[7] GamePublisherLJaccard record1PreprocessedValue","[7] GamePublisherLJaccard record2PreprocessedValue","[7] GamePublisherLJaccard similarity","[7] GamePublisherLJaccard postproccesedSimilarity","[8] GameReleaseComparatorExactYear record1Value","[8] GameReleaseComparatorExactYear record2Value","[8] GameReleaseComparatorExactYear record1PreprocessedValue","[8] GameReleaseComparatorExactYear record2PreprocessedValue","[8] GameReleaseComparatorExactYear similarity","[8] GameReleaseComparatorExactYear postproccesedSimilarity","[9] GamePlatformComparatorJaccard record1Value","[9] GamePlatformComparatorJaccard record2Value","[9] GamePlatformComparatorJaccard record1PreprocessedValue","[9] GamePlatformComparatorJaccard record2PreprocessedValue","[9] GamePlatformComparatorJaccard similarity","[9] GamePlatformComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","DBpedia_Video_Game_5125","VG_Sales15816","0.9619482496194824","1","","","","","0.0","0.0",", Action-adventure game, , Platformer, , Science fantasy, ",", Action, ",", Action-adventure game, , Platformer, , Science fantasy, ",", Action, ","0.8478458098002842","0.8478458098002842","samurai jack: the shadow of aku","samurai jack: the shadow of aku","samurai jack: the shadow of aku","samurai jack: the shadow of aku","1.0","1.0","Samurai Jack: The Shadow of Aku","Samurai Jack: The Shadow of Aku","Samurai Jack: The Shadow of Aku","Samurai Jack: The Shadow of Aku","1.0","1.0","Samurai Jack: The Shadow of Aku","Samurai Jack: The Shadow of Aku","Samurai Jack: The Shadow of Aku","Samurai Jack: The Shadow of Aku","1.0","1.0","GameCube","GameCube","GameCube","GameCube","1.0","1.0",", Sega, ",", Sega, ",", Sega, ",", Sega, ","1.0","1.0",", sega, ",", sega, ",", sega, ",", sega, ","1.0","1.0","2004-03-24T00:00","2004-01-01T00:00","2004-03-24T00:00","2004-01-01T00:00","1.0","1.0","gamecube","gamecube","gamecube","gamecube","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_4421","VG_Sales6760","0.9619482496194824","1","","","","","0.0","0.0",", Action role-playing game, ",", Role-Playing, ",", Action role-playing game, ",", Role-Playing, ","0.8666666746139526","0.8666666746139526","x-men legends ii: rise of apocalypse","x-men legends ii: rise of apocalypse","x-men legends ii: rise of apocalypse","x-men legends ii: rise of apocalypse","1.0","1.0","X-Men Legends II: Rise of Apocalypse","X-Men Legends II: Rise of Apocalypse","X-Men Legends II: Rise of Apocalypse","X-Men Legends II: Rise of Apocalypse","1.0","1.0","X-Men Legends II: Rise of Apocalypse","X-Men Legends II: Rise of Apocalypse","X-Men Legends II: Rise of Apocalypse","X-Men Legends II: Rise of Apocalypse","1.0","1.0","GameCube","GameCube","GameCube","GameCube","1.0","1.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2005-09-20T00:00","2005-01-01T00:00","2005-09-20T00:00","2005-01-01T00:00","1.0","1.0","gamecube","gamecube","gamecube","gamecube","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_18542","VG_Sales2521","0.9619482496194824","1","","","","","0.0","0.0",", Adventure game, , Sports game, ",", Platform, ",", Adventure game, , Sports game, ",", Platform, ","0.8051948070526123","0.8051948070526123","rocket power: beach bandits","rocket power: beach bandits","rocket power: beach bandits","rocket power: beach bandits","1.0","1.0","Rocket Power: Beach Bandits","Rocket Power: Beach Bandits","Rocket Power: Beach Bandits","Rocket Power: Beach Bandits","1.0","1.0","Rocket Power: Beach Bandits","Rocket Power: Beach Bandits","Rocket Power: Beach Bandits","Rocket Power: Beach Bandits","1.0","1.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", THQ, ",", THQ, ",", THQ, ",", THQ, ","1.0","1.0",", thq, ",", thq, ",", thq, ",", thq, ","1.0","1.0","2002-09-20T00:00","2002-01-01T00:00","2002-09-20T00:00","2002-01-01T00:00","1.0","1.0","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_2872","VG_Sales15540","0.9619482496194824","1","","","","","0.0","0.0",", Puzzle video game, ",", Puzzle, ",", Puzzle video game, ",", Puzzle, ","0.95686274766922","0.95686274766922","the talos principle","the talos principle","the talos principle","the talos principle","1.0","1.0","The Talos Principle","The Talos Principle","The Talos Principle","The Talos Principle","1.0","1.0","The Talos Principle","The Talos Principle","The Talos Principle","The Talos Principle","1.0","1.0","PlayStation 4","PlayStation 4","PlayStation 4","PlayStation 4","1.0","1.0",", Devolver Digital, ",", Devolver Digital, ",", Devolver Digital, ",", Devolver Digital, ","1.0","1.0",", devolver digital, ",", devolver digital, ",", devolver digital, ",", devolver digital, ","1.0","1.0","2014-12-11T00:00","2015-01-01T00:00","2014-12-11T00:00","2015-01-01T00:00","0.5","0.5","playstation 4","playstation 4","playstation 4","playstation 4","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_19048","VG_Sales2165","0.9619482496194824","1","","","","","0.0","0.0",", Tactical Shooter, , Third-person shooter, ",", Shooter, ",", Tactical Shooter, , Third-person shooter, ",", Shooter, ","0.7817857086658477","0.7817857086658477","tom clancy's ghost recon: future soldier","tom clancy's ghost recon: future soldier","tom clancy's ghost recon: future soldier","tom clancy's ghost recon: future soldier","1.0","1.0","Tom Clancy's Ghost Recon: Future Soldier","Tom Clancy's Ghost Recon: Future Soldier","Tom Clancy's Ghost Recon: Future Soldier","Tom Clancy's Ghost Recon: Future Soldier","1.0","1.0","Tom Clancy's Ghost Recon: Future Soldier","Tom Clancy's Ghost Recon: Future Soldier","Tom Clancy's Ghost Recon: Future Soldier","Tom Clancy's Ghost Recon: Future Soldier","1.0","1.0","PlayStation 3","PlayStation 3","PlayStation 3","PlayStation 3","1.0","1.0",", Ubisoft, ",", Ubisoft, ",", Ubisoft, ",", Ubisoft, ","1.0","1.0",", ubisoft, ",", ubisoft, ",", ubisoft, ",", ubisoft, ","1.0","1.0","2012-05-22T00:00","2012-01-01T00:00","2012-05-22T00:00","2012-01-01T00:00","1.0","1.0","playstation 3","playstation 3","playstation 3","playstation 3","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_8939","VG_Sales5594","0.9619482496194824","1","","","","","0.0","0.0",", Sports game, ",", Sports, ",", Sports game, ",", Sports, ","0.9696969787279764","0.9696969787279764","nhl breakaway 98","nhl breakaway 98","nhl breakaway 98","nhl breakaway 98","1.0","1.0","NHL Breakaway 98","NHL Breakaway 98","NHL Breakaway 98","NHL Breakaway 98","1.0","1.0","NHL Breakaway 98","NHL Breakaway 98","NHL Breakaway 98","NHL Breakaway 98","1.0","1.0","Nintendo 64","Nintendo 64","Nintendo 64","Nintendo 64","1.0","1.0",", Acclaim Entertainment, ",", Acclaim Entertainment, ",", Acclaim Entertainment, ",", Acclaim Entertainment, ","1.0","1.0",", acclaim entertainment, ",", acclaim entertainment, ",", acclaim entertainment, ",", acclaim entertainment, ","1.0","1.0","1997-09-30T00:00","1998-01-01T00:00","1997-09-30T00:00","1998-01-01T00:00","0.5","0.5","nintendo 64","nintendo 64","nintendo 64","nintendo 64","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_18450","VG_Sales9616","0.9619482496194824","1","","","","","0.0","0.0",", Action game, , Hunting, , Simulation video game, ",", Sports, ",", Action game, , Hunting, , Simulation video game, ",", Sports, ","0.7444856720311301","0.7444856720311301","cabela's dangerous hunts 2011","cabela's dangerous hunts 2011","cabela's dangerous hunts 2011","cabela's dangerous hunts 2011","1.0","1.0","Cabela's Dangerous Hunts 2011","Cabela's Dangerous Hunts 2011","Cabela's Dangerous Hunts 2011","Cabela's Dangerous Hunts 2011","1.0","1.0","Cabela's Dangerous Hunts 2011","Cabela's Dangerous Hunts 2011","Cabela's Dangerous Hunts 2011","Cabela's Dangerous Hunts 2011","1.0","1.0","Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS","1.0","1.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2010-10-19T00:00","2010-01-01T00:00","2010-10-19T00:00","2010-01-01T00:00","1.0","1.0","nintendo ds","nintendo ds","nintendo ds","nintendo ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_1285","VG_Sales2062","0.9619482496194824","1","","","","","0.0","0.0",", Sports video game, ",", Sports, ",", Sports video game, ",", Sports, ","0.95686274766922","0.95686274766922","nes open tournament golf","nes open tournament golf","nes open tournament golf","nes open tournament golf","1.0","1.0","NES Open Tournament Golf","NES Open Tournament Golf","NES Open Tournament Golf","NES Open Tournament Golf","1.0","1.0","NES Open Tournament Golf","NES Open Tournament Golf","NES Open Tournament Golf","NES Open Tournament Golf","1.0","1.0","Nintendo Entertainment System","Nintendo Entertainment System","Nintendo Entertainment System","Nintendo Entertainment System","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","1987-06-14T00:00","1991-01-01T00:00","1987-06-14T00:00","1991-01-01T00:00","0.0","0.0","nintendo entertainment system","nintendo entertainment system","nintendo entertainment system","nintendo entertainment system","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_10549","VG_Sales497","0.9619482496194824","1","","","","","0.0","0.0",", Sports game, ",", Sports, ",", Sports game, ",", Sports, ","0.9696969787279764","0.9696969787279764","sega superstars tennis","sega superstars tennis","sega superstars tennis","sega superstars tennis","1.0","1.0","Sega Superstars Tennis","Sega Superstars Tennis","Sega Superstars Tennis","Sega Superstars Tennis","1.0","1.0","Sega Superstars Tennis","Sega Superstars Tennis","Sega Superstars Tennis","Sega Superstars Tennis","1.0","1.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", Sega, ",", Sega, ",", Sega, ",", Sega, ","1.0","1.0",", sega, ",", sega, ",", sega, ",", sega, ","1.0","1.0","2008-03-18T00:00","2008-01-01T00:00","2008-03-18T00:00","2008-01-01T00:00","1.0","1.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_19478","VG_Sales8490","0.21212121212121213","1","","","","","0.0","0.0",", Beat em up, , Fighting game, ",", Fighting, ",", Beat em up, , Fighting game, ",", Fighting, ","0.8662820518016815","0.8662820518016815","guilty gear judgment","guilty gear judgment","guilty gear judgment","guilty gear judgment","1.0","1.0","Guilty Gear Judgment","Guilty Gear Judgment","Guilty Gear Judgment","Guilty Gear Judgment","1.0","1.0","Guilty Gear Judgment","Guilty Gear Judgment","Guilty Gear Judgment","Guilty Gear Judgment","1.0","1.0","PlayStation Portable","PlayStation Portable","PlayStation Portable","PlayStation Portable","1.0","1.0",", Majesco Entertainment, , Sega, ",", Majesco Entertainment, ",", Majesco Entertainment, , Sega, ",", Majesco Entertainment, ","0.7575757575757576","0.7575757575757576",", majesco entertainment, , sega, ",", majesco entertainment, ",", majesco entertainment, , sega, ",", majesco entertainment, ","0.6666666666666666","0.0","2006-08-24T00:00","2006-01-01T00:00","2006-08-24T00:00","2006-01-01T00:00","1.0","1.0","playstation portable","playstation portable","playstation portable","playstation portable","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_18557","VG_Sales8201","0.9619482496194824","1","","","","","0.0","0.0",", Beat 'em up, , Fighting game, ",", Action, ",", Beat 'em up, , Fighting game, ",", Action, ","0.777000778913498","0.777000778913498","marvel super hero squad: the infinity gauntlet","marvel super hero squad: the infinity gauntlet","marvel super hero squad: the infinity gauntlet","marvel super hero squad: the infinity gauntlet","1.0","1.0","Marvel Super Hero Squad: The Infinity Gauntlet","Marvel Super Hero Squad: The Infinity Gauntlet","Marvel Super Hero Squad: The Infinity Gauntlet","Marvel Super Hero Squad: The Infinity Gauntlet","1.0","1.0","Marvel Super Hero Squad: The Infinity Gauntlet","Marvel Super Hero Squad: The Infinity Gauntlet","Marvel Super Hero Squad: The Infinity Gauntlet","Marvel Super Hero Squad: The Infinity Gauntlet","1.0","1.0","PlayStation 3","PlayStation 3","PlayStation 3","PlayStation 3","1.0","1.0",", THQ, ",", THQ, ",", THQ, ",", THQ, ","1.0","1.0",", thq, ",", thq, ",", thq, ",", thq, ","1.0","1.0","2010-11-16T00:00","2010-01-01T00:00","2010-11-16T00:00","2010-01-01T00:00","1.0","1.0","playstation 3","playstation 3","playstation 3","playstation 3","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_24605","VG_Sales5193","0.9619482496194824","1","","","","","0.0","0.0",", Role-playing video game, ",", Role-Playing, ",", Role-playing video game, ",", Role-Playing, ","0.9596618413925171","0.9596618413925171","okage: shadow king","okage: shadow king","okage: shadow king","okage: shadow king","1.0","1.0","Okage: Shadow King","Okage: Shadow King","Okage: Shadow King","Okage: Shadow King","1.0","1.0","Okage: Shadow King","Okage: Shadow King","Okage: Shadow King","Okage: Shadow King","1.0","1.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ","1.0","1.0",", sony computer entertainment, ",", sony computer entertainment, ",", sony computer entertainment, ",", sony computer entertainment, ","1.0","1.0","2001-03-15T00:00","2001-01-01T00:00","2001-03-15T00:00","2001-01-01T00:00","1.0","1.0","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_11981","VG_Sales3633","0.9619482496194824","1","","","","","0.0","0.0",", Action-adventure game, ",", Action, ",", Action-adventure game, ",", Action, ","0.9523809552192688","0.9523809552192688","soul reaver 2","soul reaver 2","soul reaver 2","soul reaver 2","1.0","1.0","Soul Reaver 2","Soul Reaver 2","Soul Reaver 2","Soul Reaver 2","1.0","1.0","Soul Reaver 2","Soul Reaver 2","Soul Reaver 2","Soul Reaver 2","1.0","1.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", Eidos Interactive, ",", Eidos Interactive, ",", Eidos Interactive, ",", Eidos Interactive, ","1.0","1.0",", eidos interactive, ",", eidos interactive, ",", eidos interactive, ",", eidos interactive, ","1.0","1.0","2001-10-31T00:00","2001-01-01T00:00","2001-10-31T00:00","2001-01-01T00:00","1.0","1.0","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_18693","VG_Sales6713","0.9619482496194824","1","","","","","0.0","0.0",", Hack and slash, ",", Action, ",", Hack and slash, ",", Action, ","0.8306878308455149","0.8306878308455149","devil kings","devil kings","devil kings","devil kings","1.0","1.0","Devil Kings","Devil Kings","Devil Kings","Devil Kings","1.0","1.0","Devil Kings","Devil Kings","Devil Kings","Devil Kings","1.0","1.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", Capcom, ",", Capcom, ",", Capcom, ",", Capcom, ","1.0","1.0",", capcom, ",", capcom, ",", capcom, ",", capcom, ","1.0","1.0","2005-07-21T00:00","2005-01-01T00:00","2005-07-21T00:00","2005-01-01T00:00","1.0","1.0","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_17673","VG_Sales1851","0.9619482496194824","1","","","","","0.0","0.0",", Action-adventure game, ",", Action, ",", Action-adventure game, ",", Action, ","0.9523809552192688","0.9523809552192688","the legend of zelda: tri force heroes","the legend of zelda: tri force heroes","the legend of zelda: tri force heroes","the legend of zelda: tri force heroes","1.0","1.0","The Legend of Zelda: Tri Force Heroes","The Legend of Zelda: Tri Force Heroes","The Legend of Zelda: Tri Force Heroes","The Legend of Zelda: Tri Force Heroes","1.0","1.0","The Legend of Zelda: Tri Force Heroes","The Legend of Zelda: Tri Force Heroes","The Legend of Zelda: Tri Force Heroes","The Legend of Zelda: Tri Force Heroes","1.0","1.0","Nintendo 3DS","Nintendo 3DS","Nintendo 3DS","Nintendo 3DS","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","2015-10-22T00:00","2015-01-01T00:00","2015-10-22T00:00","2015-01-01T00:00","1.0","1.0","nintendo 3ds","nintendo 3ds","nintendo 3ds","nintendo 3ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_17704","VG_Sales6651","0.9619482496194824","1","","","","","0.0","0.0",", Action-adventure game, , Third-person shooter, ",", Action, ",", Action-adventure game, , Third-person shooter, ",", Action, ","0.881428575515747","0.881428575515747","family guy: back to the multiverse","family guy: back to the multiverse","family guy: back to the multiverse","family guy: back to the multiverse","1.0","1.0","Family Guy: Back to the Multiverse","Family Guy: Back to the Multiverse","Family Guy: Back to the Multiverse","Family Guy: Back to the Multiverse","1.0","1.0","Family Guy: Back to the Multiverse","Family Guy: Back to the Multiverse","Family Guy: Back to the Multiverse","Family Guy: Back to the Multiverse","1.0","1.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2012-11-20T00:00","2012-01-01T00:00","2012-11-20T00:00","2012-01-01T00:00","1.0","1.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_13695","VG_Sales8122","0.9619482496194824","1","","","","","0.0","0.0",", Beat 'em up, , Fighting game, ",", Action, ",", Beat 'em up, , Fighting game, ",", Action, ","0.777000778913498","0.777000778913498","marvel super hero squad: comic combat","marvel super hero squad: comic combat","marvel super hero squad: comic combat","marvel super hero squad: comic combat","1.0","1.0","Marvel Super Hero Squad: Comic Combat","Marvel Super Hero Squad: Comic Combat","Marvel Super Hero Squad: Comic Combat","Marvel Super Hero Squad: Comic Combat","1.0","1.0","Marvel Super Hero Squad: Comic Combat","Marvel Super Hero Squad: Comic Combat","Marvel Super Hero Squad: Comic Combat","Marvel Super Hero Squad: Comic Combat","1.0","1.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", THQ, ",", THQ, ",", THQ, ",", THQ, ","1.0","1.0",", thq, ",", thq, ",", thq, ",", thq, ","1.0","1.0","2011-11-15T00:00","2011-01-01T00:00","2011-11-15T00:00","2011-01-01T00:00","1.0","1.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_11059","VG_Sales7038","0.9619482496194824","1","","","","","0.0","0.0",", Adventure game, ",", Adventure, ",", Adventure game, ",", Adventure, ","0.976190467675527","0.976190467675527","last window: the secret of cape west","last window: the secret of cape west","last window: the secret of cape west","last window: the secret of cape west","1.0","1.0","Last Window: The Secret of Cape West","Last Window: The Secret of Cape West","Last Window: The Secret of Cape West","Last Window: The Secret of Cape West","1.0","1.0","Last Window: The Secret of Cape West","Last Window: The Secret of Cape West","Last Window: The Secret of Cape West","Last Window: The Secret of Cape West","1.0","1.0","Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","2010-01-14T00:00","2010-01-01T00:00","2010-01-14T00:00","2010-01-01T00:00","1.0","1.0","nintendo ds","nintendo ds","nintendo ds","nintendo ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_11448","VG_Sales1","0.9619482496194824","1","","","","","0.0","0.0",", Sports game, ",", Sports, ",", Sports game, ",", Sports, ","0.9696969787279764","0.9696969787279764","wii sports","wii sports","wii sports","wii sports","1.0","1.0","Wii Sports","Wii Sports","Wii Sports","Wii Sports","1.0","1.0","Wii Sports","Wii Sports","Wii Sports","Wii Sports","1.0","1.0","Wii","Wii","Wii","Wii","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","2006-11-19T00:00","2006-01-01T00:00","2006-11-19T00:00","2006-01-01T00:00","1.0","1.0","wii","wii","wii","wii","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_6800","VG_Sales5113","0.9619482496194824","1","","","","","0.0","0.0",", Action game, ",", Action, ",", Action game, ",", Action, ","0.9696969787279764","0.9696969787279764","rampage: total destruction","rampage: total destruction","rampage: total destruction","rampage: total destruction","1.0","1.0","Rampage: Total Destruction","Rampage: Total Destruction","Rampage: Total Destruction","Rampage: Total Destruction","1.0","1.0","Rampage: Total Destruction","Rampage: Total Destruction","Rampage: Total Destruction","Rampage: Total Destruction","1.0","1.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", Midway Games, ",", Midway Games, ",", Midway Games, ",", Midway Games, ","1.0","1.0",", midway games, ",", midway games, ",", midway games, ",", midway games, ","1.0","1.0","2006-04-24T00:00","2006-01-01T00:00","2006-04-24T00:00","2006-01-01T00:00","1.0","1.0","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_17217","VG_Sales3966","0.9619482496194824","1","","","","","0.0","0.0",", Music video game, ",", Misc, ",", Music video game, ",", Misc, ","0.8888888955116272","0.8888888955116272","disney sing it","disney sing it","disney sing it","disney sing it","1.0","1.0","Disney Sing It","Disney Sing It","Disney Sing It","Disney Sing It","1.0","1.0","Disney Sing It","Disney Sing It","Disney Sing It","Disney Sing It","1.0","1.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", Disney Interactive Studios, ",", Disney Interactive Studios, ",", Disney Interactive Studios, ",", Disney Interactive Studios, ","1.0","1.0",", disney interactive studios, ",", disney interactive studios, ",", disney interactive studios, ",", disney interactive studios, ","1.0","1.0","2008-10-28T00:00","2008-01-01T00:00","2008-10-28T00:00","2008-01-01T00:00","1.0","1.0","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_16488","VG_Sales8275","0.9619482496194824","1","","","","","0.0","0.0",", Puzzle video game, ",", Puzzle, ",", Puzzle video game, ",", Puzzle, ","0.95686274766922","0.95686274766922","sudoku gridmaster","sudoku gridmaster","sudoku gridmaster","sudoku gridmaster","1.0","1.0","Sudoku Gridmaster","Sudoku Gridmaster","Sudoku Gridmaster","Sudoku Gridmaster","1.0","1.0","Sudoku Gridmaster","Sudoku Gridmaster","Sudoku Gridmaster","Sudoku Gridmaster","1.0","1.0","Nintendo DS","Nintendo DS","Nintendo DS","Nintendo DS","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","2006-03-23T00:00","2006-01-01T00:00","2006-03-23T00:00","2006-01-01T00:00","1.0","1.0","nintendo ds","nintendo ds","nintendo ds","nintendo ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_16530","VG_Sales3880","0.9619482496194824","1","","","","","0.0","0.0",", Action game, , Fighting game, ",", Fighting, ",", Action game, , Fighting game, ",", Fighting, ","0.8921911478042602","0.8921911478042602","naruto shippuden: ultimate ninja storm 3","naruto shippuden: ultimate ninja storm 3","naruto shippuden: ultimate ninja storm 3","naruto shippuden: ultimate ninja storm 3","1.0","1.0","Naruto Shippuden: Ultimate Ninja Storm 3","Naruto Shippuden: Ultimate Ninja Storm 3","Naruto Shippuden: Ultimate Ninja Storm 3","Naruto Shippuden: Ultimate Ninja Storm 3","1.0","1.0","Naruto Shippuden: Ultimate Ninja Storm 3","Naruto Shippuden: Ultimate Ninja Storm 3","Naruto Shippuden: Ultimate Ninja Storm 3","Naruto Shippuden: Ultimate Ninja Storm 3","1.0","1.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ","1.0","1.0",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ","1.0","1.0","2013-03-05T00:00","2013-01-01T00:00","2013-03-05T00:00","2013-01-01T00:00","1.0","1.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_3811","VG_Sales9891","0.9619482496194824","1","","","","","0.0","0.0",", Graphic adventure game, , Interactive movie, ",", Adventure, ",", Graphic adventure game, , Interactive movie, ",", Adventure, ","0.8278644323348999","0.8278644323348999","the walking dead: season two","the walking dead: season two","the walking dead: season two","the walking dead: season two","1.0","1.0","The Walking Dead: Season Two","The Walking Dead: Season Two","The Walking Dead: Season Two","The Walking Dead: Season Two","1.0","1.0","The Walking Dead: Season Two","The Walking Dead: Season Two","The Walking Dead: Season Two","The Walking Dead: Season Two","1.0","1.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", Telltale Games, ",", Telltale Games, ",", Telltale Games, ",", Telltale Games, ","1.0","1.0",", telltale games, ",", telltale games, ",", telltale games, ",", telltale games, ","1.0","1.0","2013-12-17T00:00","2014-01-01T00:00","2013-12-17T00:00","2014-01-01T00:00","0.5","0.5","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
