"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameDevComparatorJaccard record1Value","[0] GameDevComparatorJaccard record2Value","[0] GameDevComparatorJaccard record1PreprocessedValue","[0] GameDevComparatorJaccard record2PreprocessedValue","[0] GameDevComparatorJaccard similarity","[0] GameDevComparatorJaccard postproccesedSimilarity","[1] GameGenreComparatorMongeElkan record1Value","[1] GameGenreComparatorMongeElkan record2Value","[1] GameGenreComparatorMongeElkan record1PreprocessedValue","[1] GameGenreComparatorMongeElkan record2PreprocessedValue","[1] GameGenreComparatorMongeElkan similarity","[1] GameGenreComparatorMongeElkan postproccesedSimilarity","[2] GameNameComparatorLowerCaseJaccard record1Value","[2] GameNameComparatorLowerCaseJaccard record2Value","[2] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard similarity","[2] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[3] GameNameComparatorLevenshtein record1Value","[3] GameNameComparatorLevenshtein record2Value","[3] GameNameComparatorLevenshtein record1PreprocessedValue","[3] GameNameComparatorLevenshtein record2PreprocessedValue","[3] GameNameComparatorLevenshtein similarity","[3] GameNameComparatorLevenshtein postproccesedSimilarity","[4] GameNameComparatorJaccard record1Value","[4] GameNameComparatorJaccard record2Value","[4] GameNameComparatorJaccard record1PreprocessedValue","[4] GameNameComparatorJaccard record2PreprocessedValue","[4] GameNameComparatorJaccard similarity","[4] GameNameComparatorJaccard postproccesedSimilarity","[5] GamePlatformComparatorMongeElkan record1Value","[5] GamePlatformComparatorMongeElkan record2Value","[5] GamePlatformComparatorMongeElkan record1PreprocessedValue","[5] GamePlatformComparatorMongeElkan record2PreprocessedValue","[5] GamePlatformComparatorMongeElkan similarity","[5] GamePlatformComparatorMongeElkan postproccesedSimilarity","[6] GamePublisherComparatorLevenshtein record1Value","[6] GamePublisherComparatorLevenshtein record2Value","[6] GamePublisherComparatorLevenshtein record1PreprocessedValue","[6] GamePublisherComparatorLevenshtein record2PreprocessedValue","[6] GamePublisherComparatorLevenshtein similarity","[6] GamePublisherComparatorLevenshtein postproccesedSimilarity","[7] GamePublisherLJaccard record1Value","[7] GamePublisherLJaccard record2Value","[7] GamePublisherLJaccard record1PreprocessedValue","[7] GamePublisherLJaccard record2PreprocessedValue","[7] GamePublisherLJaccard similarity","[7] GamePublisherLJaccard postproccesedSimilarity","[8] GameReleaseComparatorExactYear record1Value","[8] GameReleaseComparatorExactYear record2Value","[8] GameReleaseComparatorExactYear record1PreprocessedValue","[8] GameReleaseComparatorExactYear record2PreprocessedValue","[8] GameReleaseComparatorExactYear similarity","[8] GameReleaseComparatorExactYear postproccesedSimilarity","[9] GamePlatformComparatorJaccard record1Value","[9] GamePlatformComparatorJaccard record2Value","[9] GamePlatformComparatorJaccard record1PreprocessedValue","[9] GamePlatformComparatorJaccard record2PreprocessedValue","[9] GamePlatformComparatorJaccard similarity","[9] GamePlatformComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","Kaggle1_Video_Game_5028","VG_Sales5049","0.08089171974522293","0","","","","","0.0","0.0",", Strategy, ",", Strategy, ",", Strategy, ",", Strategy, ","1.0","1.0","dai-4-ji super robot taisen","dai-4-ji super robot taisen","dai-4-ji super robot taisen","dai-4-ji super robot taisen","1.0","1.0","Dai-4-Ji Super Robot Taisen","Dai-4-Ji Super Robot Taisen","Dai-4-Ji Super Robot Taisen","Dai-4-Ji Super Robot Taisen","1.0","1.0","Dai-4-Ji Super Robot Taisen","Dai-4-Ji Super Robot Taisen","Dai-4-Ji Super Robot Taisen","Dai-4-Ji Super Robot Taisen","1.0","1.0","SNES","SNES","SNES","SNES","1.0","1.0",", Banpresto, ",", Banpresto, ",", Banpresto, ",", Banpresto, ","1.0","1.0",", banpresto, ",", banpresto, ",", banpresto, ",", banpresto, ","1.0","1.0","1995-01-01T00:00","1995-01-01T00:00","1995-01-01T00:00","1995-01-01T00:00","1.0","1.0","snes","snes","snes","snes","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_13365","VG_Sales14112",,"0","","","","","0.0","0.0",", Shooter, ",", Misc, ",", Shooter, ",", Misc, ","0.6666666666666666","0.6666666666666666","magic carpet","travel coach: europe 1","magic carpet","travel coach: europe 1","0.0","0.0","Magic Carpet","Travel Coach: Europe 1","Magic Carpet","Travel Coach: Europe 1","0.31818181818181823","0.31818181818181823","Magic Carpet","Travel Coach: Europe 1","Magic Carpet","Travel Coach: Europe 1","0.0","0.0","PS","DS","PS","DS","0.6666666865348816","0.6666666865348816",", Electronic Arts, ",", HMH Interactive, ",", Electronic Arts, ",", HMH Interactive, ","0.26315789473684215","0.26315789473684215",", electronic arts, ",", hmh interactive, ",", electronic arts, ",", hmh interactive, ","0.0","0.0","1995-01-01T00:00","2008-01-01T00:00","1995-01-01T00:00","2008-01-01T00:00","0.0","0.0","ps","ds","ps","ds","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_462","VG_Sales459","0.08089171974522293","0",", luxoflux, inc., ","",", luxoflux, inc., ","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","kung fu panda","kung fu panda","kung fu panda","kung fu panda","1.0","1.0","Kung Fu Panda","Kung Fu Panda","Kung Fu Panda","Kung Fu Panda","1.0","1.0","Kung Fu Panda","Kung Fu Panda","Kung Fu Panda","Kung Fu Panda","1.0","1.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_8260","VG_Sales7457","0.08089171974522293","1",", gusto games, ","",", gusto games, ","","0.0","0.0",", Puzzle, ",", Puzzle, ",", Puzzle, ",", Puzzle, ","1.0","1.0","i spy: castle","i spy: castle","i spy: castle","i spy: castle","1.0","1.0","I Spy: Castle","I Spy: Castle","I Spy: Castle","I Spy: Castle","1.0","1.0","I Spy: Castle","I Spy: Castle","I Spy: Castle","I Spy: Castle","1.0","1.0","DS","DS","DS","DS","1.0","1.0",", Scholastic Inc., ",", Scholastic Inc., ",", Scholastic Inc., ",", Scholastic Inc., ","1.0","1.0",", scholastic inc., ",", scholastic inc., ",", scholastic inc., ",", scholastic inc., ","1.0","1.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0","ds","ds","ds","ds","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_9988","VG_Sales3745",,"0",", q entertainment, ","",", q entertainment, ","","0.0","0.0",", Shooter, ",", Platform, ",", Shooter, ",", Platform, ","0.8300264577070872","0.8300264577070872","every extend extra","over the hedge","every extend extra","over the hedge","0.0","0.0","Every Extend Extra","Over the Hedge","Every Extend Extra","Over the Hedge","0.33333333333333337","0.33333333333333337","Every Extend Extra","Over the Hedge","Every Extend Extra","Over the Hedge","0.0","0.0","PSP","PlayStation2","PSP","PlayStation2","0.6111111044883728","0.6111111044883728",", Disney Interactive Studios, ",", Activision, ",", Disney Interactive Studios, ",", Activision, ","0.4","0.4",", disney interactive studios, ",", activision, ",", disney interactive studios, ",", activision, ","0.0","0.0","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","1.0","1.0","psp","playstation2","psp","playstation2","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_15736","VG_Sales14499",,"0","","","","","0.0","0.0",", Action, ",", Fighting, ",", Action, ",", Fighting, ","0.8379629651705424","0.8379629651705424","katekyoo hitman reborn! kindan no yami no delta","katekyoo hitman reborn! kizuna no tag battle","katekyoo hitman reborn! kindan no yami no delta","katekyoo hitman reborn! kizuna no tag battle","0.4","0.0","Katekyoo Hitman Reborn! Kindan no Yami no Delta","Katekyoo Hitman Reborn! Kizuna no Tag Battle","Katekyoo Hitman Reborn! Kindan no Yami no Delta","Katekyoo Hitman Reborn! Kizuna no Tag Battle","0.7021276595744681","0.7021276595744681","Katekyoo Hitman Reborn! Kindan no Yami no Delta","Katekyoo Hitman Reborn! Kizuna no Tag Battle","Katekyoo Hitman Reborn! Kindan no Yami no Delta","Katekyoo Hitman Reborn! Kizuna no Tag Battle","0.4","0.0","PlayStation2","PSP","PlayStation2","PSP","0.6111111044883728","0.6111111044883728",", Marvelous Interactive, ",", Marvelous Interactive, ",", Marvelous Interactive, ",", Marvelous Interactive, ","1.0","1.0",", marvelous interactive, ",", marvelous interactive, ",", marvelous interactive, ",", marvelous interactive, ","1.0","1.0","2008-01-01T00:00","2010-01-01T00:00","2008-01-01T00:00","2010-01-01T00:00","0.0","0.0","playstation2","psp","playstation2","psp","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_10095","VG_Sales10094","0.08089171974522293","0","","","","","0.0","0.0",", Racing, ",", Racing, ",", Racing, ",", Racing, ","1.0","1.0","sega touring car championship","sega touring car championship","sega touring car championship","sega touring car championship","1.0","1.0","Sega Touring Car Championship","Sega Touring Car Championship","Sega Touring Car Championship","Sega Touring Car Championship","1.0","1.0","Sega Touring Car Championship","Sega Touring Car Championship","Sega Touring Car Championship","Sega Touring Car Championship","1.0","1.0","SAT","SAT","SAT","SAT","1.0","1.0",", Sega, ",", Sega, ",", Sega, ",", Sega, ","1.0","1.0",", sega, ",", sega, ",", sega, ",", sega, ","1.0","1.0","1996-01-01T00:00","1996-01-01T00:00","1996-01-01T00:00","1996-01-01T00:00","1.0","1.0","sat","sat","sat","sat","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_7038","VG_Sales7069","0.08089171974522293","0",", left field productions, ","",", left field productions, ","","0.0","0.0",", Misc, ",", Misc, ",", Misc, ",", Misc, ","1.0","1.0","world series of poker 2008: battle for the bracelets","world series of poker 2008: battle for the bracelets","world series of poker 2008: battle for the bracelets","world series of poker 2008: battle for the bracelets","1.0","1.0","World Series of Poker 2008: Battle for the Bracelets","World Series of Poker 2008: Battle for the Bracelets","World Series of Poker 2008: Battle for the Bracelets","World Series of Poker 2008: Battle for the Bracelets","1.0","1.0","World Series of Poker 2008: Battle for the Bracelets","World Series of Poker 2008: Battle for the Bracelets","World Series of Poker 2008: Battle for the Bracelets","World Series of Poker 2008: Battle for the Bracelets","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_13367","VG_Sales13333","0.08089171974522293","0",", max five, ","",", max five, ","","0.0","0.0",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ","1.0","1.0","hoshigami: ruining blue earth","hoshigami: ruining blue earth","hoshigami: ruining blue earth","hoshigami: ruining blue earth","1.0","1.0","Hoshigami: Ruining Blue Earth","Hoshigami: Ruining Blue Earth","Hoshigami: Ruining Blue Earth","Hoshigami: Ruining Blue Earth","1.0","1.0","Hoshigami: Ruining Blue Earth","Hoshigami: Ruining Blue Earth","Hoshigami: Ruining Blue Earth","Hoshigami: Ruining Blue Earth","1.0","1.0","PS","PS","PS","PS","1.0","1.0",", Max Five, ",", Max Five, ",", Max Five, ",", Max Five, ","1.0","1.0",", max five, ",", max five, ",", max five, ",", max five, ","1.0","1.0","2001-01-01T00:00","2001-01-01T00:00","2001-01-01T00:00","2001-01-01T00:00","1.0","1.0","ps","ps","ps","ps","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_7939","VG_Sales7946","0.08089171974522293","0","","","","","0.0","0.0",", Misc, ",", Misc, ",", Misc, ",", Misc, ","1.0","1.0","face training","face training","face training","face training","1.0","1.0","Face Training","Face Training","Face Training","Face Training","1.0","1.0","Face Training","Face Training","Face Training","Face Training","1.0","1.0","DS","DS","DS","DS","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","1.0","1.0","ds","ds","ds","ds","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_14986","VG_Sales3085",,"0","","","","","0.0","0.0",", Role-Playing, ",", Action, ",", Role-Playing, ",", Action, ","0.8333333333333334","0.8333333333333334","beyblade burst","gods eater burst","beyblade burst","gods eater burst","0.25","0.0","Beyblade Burst","Gods Eater Burst","Beyblade Burst","Gods Eater Burst","0.5","0.5","Beyblade Burst","Gods Eater Burst","Beyblade Burst","Gods Eater Burst","0.25","0.0","3DS","PSP","3DS","PSP","0.0","0.0",", FuRyu, ",", Namco Bandai Games, ",", FuRyu, ",", Namco Bandai Games, ","0.18181818181818177","0.18181818181818177",", furyu, ",", namco bandai games, ",", furyu, ",", namco bandai games, ","0.0","0.0","2016-01-01T00:00","2010-01-01T00:00","2016-01-01T00:00","2010-01-01T00:00","0.0","0.0","3ds","psp","3ds","psp","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_485","VG_Sales495","0.08089171974522293","0",", respawn entertainment, ","",", respawn entertainment, ","","0.0","0.0",", Shooter, ",", Shooter, ",", Shooter, ",", Shooter, ","1.0","1.0","titanfall","titanfall","titanfall","titanfall","1.0","1.0","Titanfall","Titanfall","Titanfall","Titanfall","1.0","1.0","Titanfall","Titanfall","Titanfall","Titanfall","1.0","1.0","XOne","XOne","XOne","XOne","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0","xone","xone","xone","xone","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_2849","VG_Sales2980","0.08089171974522293","1","","","","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","disney infinity 3.0","disney infinity 3.0","disney infinity 3.0","disney infinity 3.0","1.0","1.0","Disney Infinity 3.0","Disney Infinity 3.0","Disney Infinity 3.0","Disney Infinity 3.0","1.0","1.0","Disney Infinity 3.0","Disney Infinity 3.0","Disney Infinity 3.0","Disney Infinity 3.0","1.0","1.0","PlayStation4","PlayStation4","PlayStation4","PlayStation4","1.0","1.0",", Disney Interactive Studios, ",", Disney Interactive Studios, ",", Disney Interactive Studios, ",", Disney Interactive Studios, ","1.0","1.0",", disney interactive studios, ",", disney interactive studios, ",", disney interactive studios, ",", disney interactive studios, ","1.0","1.0","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","1.0","1.0","playstation4","playstation4","playstation4","playstation4","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_2894","VG_Sales2898","0.08089171974522293","0",", ea tiburon, ","",", ea tiburon, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","ncaa football 09","ncaa football 09","ncaa football 09","ncaa football 09","1.0","1.0","NCAA Football 09","NCAA Football 09","NCAA Football 09","NCAA Football 09","1.0","1.0","NCAA Football 09","NCAA Football 09","NCAA Football 09","NCAA Football 09","1.0","1.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_156","VG_Sales151","0.08089171974522293","0",", traveller's tales, ","",", traveller's tales, ","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","lego star wars: the complete saga","lego star wars: the complete saga","lego star wars: the complete saga","lego star wars: the complete saga","1.0","1.0","LEGO Star Wars: The Complete Saga","LEGO Star Wars: The Complete Saga","LEGO Star Wars: The Complete Saga","LEGO Star Wars: The Complete Saga","1.0","1.0","LEGO Star Wars: The Complete Saga","LEGO Star Wars: The Complete Saga","LEGO Star Wars: The Complete Saga","LEGO Star Wars: The Complete Saga","1.0","1.0","Wii","Wii","Wii","Wii","1.0","1.0",", LucasArts, ",", LucasArts, ",", LucasArts, ",", LucasArts, ","1.0","1.0",", lucasarts, ",", lucasarts, ",", lucasarts, ",", lucasarts, ","1.0","1.0","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","1.0","1.0","wii","wii","wii","wii","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_1696","VG_Sales5054",,"0",", radical entertainment, ","",", radical entertainment, ","","0.0","0.0",", Action, ",", Racing, ",", Action, ",", Racing, ","0.8888888955116272","0.8888888955116272","scarface: the world is yours","moto racer world tour","scarface: the world is yours","moto racer world tour","0.125","0.0","Scarface: The World is Yours","Moto Racer World Tour","Scarface: The World is Yours","Moto Racer World Tour","0.4285714285714286","0.4285714285714286","Scarface: The World is Yours","Moto Racer World Tour","Scarface: The World is Yours","Moto Racer World Tour","0.125","0.0","PlayStation2","PS","PlayStation2","PS","0.75","0.75",", Vivendi Games, ",", Sony Computer Entertainment, ",", Vivendi Games, ",", Sony Computer Entertainment, ","0.29032258064516125","0.29032258064516125",", vivendi games, ",", sony computer entertainment, ",", vivendi games, ",", sony computer entertainment, ","0.0","0.0","2006-01-01T00:00","2000-01-01T00:00","2006-01-01T00:00","2000-01-01T00:00","0.0","0.0","playstation2","ps","playstation2","ps","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_16499","VG_Sales13017",,"0",", mentor interactive, ","",", mentor interactive, ","","0.0","0.0",", Misc, ",", Fighting, ",", Misc, ",", Fighting, ","0.8194444477558136","0.8194444477558136","thinksmart: chess for kids","tna impact: cross the line","thinksmart: chess for kids","tna impact: cross the line","0.0","0.0","thinkSMART: Chess for Kids","TNA iMPACT: Cross the Line","thinkSMART: Chess for Kids","TNA iMPACT: Cross the Line","0.42307692307692313","0.42307692307692313","thinkSMART: Chess for Kids","TNA iMPACT: Cross the Line","thinkSMART: Chess for Kids","TNA iMPACT: Cross the Line","0.0","0.0","DS","PSP","DS","PSP","0.6111111044883728","0.6111111044883728",", Mentor Interactive, ",", SouthPeak Games, ",", Mentor Interactive, ",", SouthPeak Games, ","0.2727272727272727","0.2727272727272727",", mentor interactive, ",", southpeak games, ",", mentor interactive, ",", southpeak games, ","0.0","0.0","2011-01-01T00:00","2010-01-01T00:00","2011-01-01T00:00","2010-01-01T00:00","0.5","0.5","ds","psp","ds","psp","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_4113","VG_Sales4068","0.08089171974522293","0",", piranha games, ","",", piranha games, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","bass pro shops: the strike","bass pro shops: the strike","bass pro shops: the strike","bass pro shops: the strike","1.0","1.0","Bass Pro Shops: The Strike","Bass Pro Shops: The Strike","Bass Pro Shops: The Strike","Bass Pro Shops: The Strike","1.0","1.0","Bass Pro Shops: The Strike","Bass Pro Shops: The Strike","Bass Pro Shops: The Strike","Bass Pro Shops: The Strike","1.0","1.0","Wii","Wii","Wii","Wii","1.0","1.0",", XS Games, ",", XS Games, ",", XS Games, ",", XS Games, ","1.0","1.0",", xs games, ",", xs games, ",", xs games, ",", xs games, ","1.0","1.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0","wii","wii","wii","wii","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_14038","VG_Sales13987","0.08089171974522293","0","","","","","0.0","0.0",", Adventure, ",", Adventure, ",", Adventure, ",", Adventure, ","1.0","1.0","chaos;head noah","chaos;head noah","chaos;head noah","chaos;head noah","1.0","1.0","Chaos;Head Noah","Chaos;Head Noah","Chaos;Head Noah","Chaos;Head Noah","1.0","1.0","Chaos;Head Noah","Chaos;Head Noah","Chaos;Head Noah","Chaos;Head Noah","1.0","1.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", 5pb, ",", 5pb, ",", 5pb, ",", 5pb, ","1.0","1.0",", 5pb, ",", 5pb, ",", 5pb, ",", 5pb, ","1.0","1.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_8059","VG_Sales8844","0.08089171974522293","0",", dimps corporation, ","",", dimps corporation, ","","0.0","0.0",", Fighting, ",", Fighting, ",", Fighting, ",", Fighting, ","1.0","1.0","saint seiya: soldiers' soul","saint seiya: soldiers' soul","saint seiya: soldiers' soul","saint seiya: soldiers' soul","1.0","1.0","Saint Seiya: Soldiers' Soul","Saint Seiya: Soldiers' Soul","Saint Seiya: Soldiers' Soul","Saint Seiya: Soldiers' Soul","1.0","1.0","Saint Seiya: Soldiers' Soul","Saint Seiya: Soldiers' Soul","Saint Seiya: Soldiers' Soul","Saint Seiya: Soldiers' Soul","1.0","1.0","PlayStation4","PlayStation4","PlayStation4","PlayStation4","1.0","1.0",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ","1.0","1.0",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ","1.0","1.0","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","1.0","1.0","playstation4","playstation4","playstation4","playstation4","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_1509","VG_Sales931",,"0",", ea sports, ","",", ea sports, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","nba live 07","nba live 2002","nba live 07","nba live 2002","0.5","0.0","NBA Live 07","NBA Live 2002","NBA Live 07","NBA Live 2002","0.7692307692307692","0.7692307692307692","NBA Live 07","NBA Live 2002","NBA Live 07","NBA Live 2002","0.5","0.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2006-01-01T00:00","2001-01-01T00:00","2006-01-01T00:00","2001-01-01T00:00","0.0","0.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_1466","VG_Sales1465","0.08089171974522293","1",", ea sports, ","",", ea sports, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","mvp baseball 2004","mvp baseball 2004","mvp baseball 2004","mvp baseball 2004","1.0","1.0","MVP Baseball 2004","MVP Baseball 2004","MVP Baseball 2004","MVP Baseball 2004","1.0","1.0","MVP Baseball 2004","MVP Baseball 2004","MVP Baseball 2004","MVP Baseball 2004","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2004-01-01T00:00","2004-01-01T00:00","2004-01-01T00:00","2004-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_5979","VG_Sales5466","0.08089171974522293","0",", capcom, ","",", capcom, ","","0.0","0.0",", Fighting, ",", Fighting, ",", Fighting, ",", Fighting, ","1.0","1.0","ultimate marvel vs. capcom 3","ultimate marvel vs. capcom 3","ultimate marvel vs. capcom 3","ultimate marvel vs. capcom 3","1.0","1.0","Ultimate Marvel vs. Capcom 3","Ultimate Marvel vs. Capcom 3","Ultimate Marvel vs. Capcom 3","Ultimate Marvel vs. Capcom 3","1.0","1.0","Ultimate Marvel vs. Capcom 3","Ultimate Marvel vs. Capcom 3","Ultimate Marvel vs. Capcom 3","Ultimate Marvel vs. Capcom 3","1.0","1.0","PSV","PSV","PSV","PSV","1.0","1.0",", Capcom, ",", Capcom, ",", Capcom, ",", Capcom, ","1.0","1.0",", capcom, ",", capcom, ",", capcom, ",", capcom, ","1.0","1.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0","psv","psv","psv","psv","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_13695","VG_Sales13653","0.08089171974522293","0","","","","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","doki doki! precure narikiri life!","doki doki! precure narikiri life!","doki doki! precure narikiri life!","doki doki! precure narikiri life!","1.0","1.0","Doki Doki! PreCure Narikiri Life!","Doki Doki! PreCure Narikiri Life!","Doki Doki! PreCure Narikiri Life!","Doki Doki! PreCure Narikiri Life!","1.0","1.0","Doki Doki! PreCure Narikiri Life!","Doki Doki! PreCure Narikiri Life!","Doki Doki! PreCure Narikiri Life!","Doki Doki! PreCure Narikiri Life!","1.0","1.0","3DS","3DS","3DS","3DS","1.0","1.0",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ","1.0","1.0",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ","1.0","1.0","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","1.0","1.0","3ds","3ds","3ds","3ds","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_7137","VG_Sales7151","0.08089171974522293","0","","","","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","reactor","reactor","reactor","reactor","1.0","1.0","Reactor","Reactor","Reactor","Reactor","1.0","1.0","Reactor","Reactor","Reactor","Reactor","1.0","1.0","2600","2600","2600","2600","1.0","1.0",", Parker Bros., ",", Parker Bros., ",", Parker Bros., ",", Parker Bros., ","1.0","1.0",", parker bros., ",", parker bros., ",", parker bros., ",", parker bros., ","1.0","1.0","1981-01-01T00:00","1981-01-01T00:00","1981-01-01T00:00","1981-01-01T00:00","1.0","1.0","2600","2600","2600","2600","1.0","1.0"
