"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameDevComparatorJaccard record1Value","[0] GameDevComparatorJaccard record2Value","[0] GameDevComparatorJaccard record1PreprocessedValue","[0] GameDevComparatorJaccard record2PreprocessedValue","[0] GameDevComparatorJaccard similarity","[0] GameDevComparatorJaccard postproccesedSimilarity","[1] GameNameComparatorMongeElkan record1Value","[1] GameNameComparatorMongeElkan record2Value","[1] GameNameComparatorMongeElkan record1PreprocessedValue","[1] GameNameComparatorMongeElkan record2PreprocessedValue","[1] GameNameComparatorMongeElkan similarity","[1] GameNameComparatorMongeElkan postproccesedSimilarity","[2] GameGenreComparatorMongeElkan record1Value","[2] GameGenreComparatorMongeElkan record2Value","[2] GameGenreComparatorMongeElkan record1PreprocessedValue","[2] GameGenreComparatorMongeElkan record2PreprocessedValue","[2] GameGenreComparatorMongeElkan similarity","[2] GameGenreComparatorMongeElkan postproccesedSimilarity","[3] GameNameComparatorLowerCaseJaccard record1Value","[3] GameNameComparatorLowerCaseJaccard record2Value","[3] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[3] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[3] GameNameComparatorLowerCaseJaccard similarity","[3] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[4] GameNameComparatorLevenshtein record1Value","[4] GameNameComparatorLevenshtein record2Value","[4] GameNameComparatorLevenshtein record1PreprocessedValue","[4] GameNameComparatorLevenshtein record2PreprocessedValue","[4] GameNameComparatorLevenshtein similarity","[4] GameNameComparatorLevenshtein postproccesedSimilarity","[5] GameNameComparatorJaccard record1Value","[5] GameNameComparatorJaccard record2Value","[5] GameNameComparatorJaccard record1PreprocessedValue","[5] GameNameComparatorJaccard record2PreprocessedValue","[5] GameNameComparatorJaccard similarity","[5] GameNameComparatorJaccard postproccesedSimilarity","[6] GamePlatformComparatorMongeElkan record1Value","[6] GamePlatformComparatorMongeElkan record2Value","[6] GamePlatformComparatorMongeElkan record1PreprocessedValue","[6] GamePlatformComparatorMongeElkan record2PreprocessedValue","[6] GamePlatformComparatorMongeElkan similarity","[6] GamePlatformComparatorMongeElkan postproccesedSimilarity","[7] GamePublisherComparatorLevenshtein record1Value","[7] GamePublisherComparatorLevenshtein record2Value","[7] GamePublisherComparatorLevenshtein record1PreprocessedValue","[7] GamePublisherComparatorLevenshtein record2PreprocessedValue","[7] GamePublisherComparatorLevenshtein similarity","[7] GamePublisherComparatorLevenshtein postproccesedSimilarity","[8] GamePublisherLJaccard record1Value","[8] GamePublisherLJaccard record2Value","[8] GamePublisherLJaccard record1PreprocessedValue","[8] GamePublisherLJaccard record2PreprocessedValue","[8] GamePublisherLJaccard similarity","[8] GamePublisherLJaccard postproccesedSimilarity","[9] GameReleaseComparatorExactYear record1Value","[9] GameReleaseComparatorExactYear record2Value","[9] GameReleaseComparatorExactYear record1PreprocessedValue","[9] GameReleaseComparatorExactYear record2PreprocessedValue","[9] GameReleaseComparatorExactYear similarity","[9] GameReleaseComparatorExactYear postproccesedSimilarity","[10] GamePlatformComparatorJaccard record1Value","[10] GamePlatformComparatorJaccard record2Value","[10] GamePlatformComparatorJaccard record1PreprocessedValue","[10] GamePlatformComparatorJaccard record2PreprocessedValue","[10] GamePlatformComparatorJaccard similarity","[10] GamePlatformComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","DBpedia_Video_Game_9362","Kaggle1_Video_Game_15659","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","11eyes: CrossOver","007: Quantum of Solace","11eyes: CrossOver","0.47237077355384827","0.47237077355384827",", First-person shooter, , Third-person shooter, ",", Adventure, ",", First-person shooter, , Third-person shooter, ",", Adventure, ","0.7525925874710083","0.7525925874710083","007: quantum of solace","11eyes: crossover","007: quantum of solace","11eyes: crossover","0.0","0.0","007: Quantum of Solace","11eyes: CrossOver","007: Quantum of Solace","11eyes: CrossOver","0.13636363636363635","0.13636363636363635","007: Quantum of Solace","11eyes: CrossOver","007: Quantum of Solace","11eyes: CrossOver","0.0","0.0","Microsoft Windows","PlayStation Portable","Microsoft Windows","PlayStation Portable","0.4398692846298218","0.4398692846298218",", Activision, ",", 5pb, ",", Activision, ",", 5pb, ","0.2857142857142857","0.2857142857142857",", activision, ",", 5pb, ",", activision, ",", 5pb, ","0.0","0.0","2008-10-31T00:00","2010-01-01T00:00","2008-10-31T00:00","2010-01-01T00:00","0.0","0.0","microsoft windows","playstation portable","microsoft windows","playstation portable","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_13149","Kaggle1_Video_Game_1002","0.12195121951219512",,"","","","","0.0","0.0","10,000 Bullets","2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures","10,000 Bullets","2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures","0.3614457845687866","0.3614457845687866",", Shooter game, ",", Action, ",", Shooter game, ",", Action, ","0.777777781089147","0.777777781089147","10,000 bullets","2 games in 1 double pack: the incredibles / finding nemo: the continuing adventures","10,000 bullets","2 games in 1 double pack: the incredibles / finding nemo: the continuing adventures","0.0","0.0","10,000 Bullets","2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures","10,000 Bullets","2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures","0.08433734939759041","0.08433734939759041","10,000 Bullets","2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures","10,000 Bullets","2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures","0.0","0.0","PlayStation 2","Game Boy Advance","PlayStation 2","Game Boy Advance","0.4732905924320221","0.4732905924320221",", Taito, ",", THQ, ",", Taito, ",", THQ, ","0.5555555555555556","0.5555555555555556",", taito, ",", thq, ",", taito, ",", thq, ","0.0","0.0","2005-02-24T00:00","2007-01-01T00:00","2005-02-24T00:00","2007-01-01T00:00","0.0","0.0","playstation 2","game boy advance","playstation 2","game boy advance","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_22915","Kaggle1_Video_Game_1635","0.12195121951219512",,"","","","","0.0","0.0","1-2-Switch","2010 FIFA World Cup South Africa","1-2-Switch","2010 FIFA World Cup South Africa","0.3534722328186035","0.3534722328186035",", Party game, ",", Sports, ",", Party game, ",", Sports, ","0.8370370467503866","0.8370370467503866","1-2-switch","2010 fifa world cup south africa","1-2-switch","2010 fifa world cup south africa","0.0","0.0","1-2-Switch","2010 FIFA World Cup South Africa","1-2-Switch","2010 FIFA World Cup South Africa","0.125","0.125","1-2-Switch","2010 FIFA World Cup South Africa","1-2-Switch","2010 FIFA World Cup South Africa","0.0","0.0","Nintendo Switch","PlayStation 3","Nintendo Switch","PlayStation 3","0.5017094016075134","0.5017094016075134",", Nintendo, ",", Electronic Arts, ",", Nintendo, ",", Electronic Arts, ","0.3157894736842105","0.3157894736842105",", nintendo, ",", electronic arts, ",", nintendo, ",", electronic arts, ","0.0","0.0","2017-03-03T00:00","2010-01-01T00:00","2017-03-03T00:00","2010-01-01T00:00","0.0","0.0","nintendo switch","playstation 3","nintendo switch","playstation 3","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9364","Kaggle1_Video_Game_2244","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","007: The World is not Enough","007: Quantum of Solace","007: The World is not Enough","0.5746753215789795","0.5746753215789795",", First-person shooter, , Third-person shooter, ",", Action, ",", First-person shooter, , Third-person shooter, ",", Action, ","0.8177777767181397","0.8177777767181397","007: quantum of solace","007: the world is not enough","007: quantum of solace","007: the world is not enough","0.1111111111111111","0.0","007: Quantum of Solace","007: The World is not Enough","007: Quantum of Solace","007: The World is not Enough","0.2857142857142857","0.2857142857142857","007: Quantum of Solace","007: The World is not Enough","007: Quantum of Solace","007: The World is not Enough","0.1111111111111111","0.0","PlayStation 2","PlayStation (console)","PlayStation 2","PlayStation (console)","0.898901104927063","0.898901104927063",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2008-10-31T00:00","2000-01-01T00:00","2008-10-31T00:00","2000-01-01T00:00","0.0","0.0","playstation 2","playstation (console)","playstation 2","playstation (console)","0.3333333333333333","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2142","Kaggle1_Video_Game_14809","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","1000 Cooking Recipes from ELLE à table","007 Legends","1000 Cooking Recipes from ELLE à table","0.604266345500946","0.604266345500946",", First-person shooter, , Interactive film, ",", Misc, ",", First-person shooter, , Interactive film, ",", Misc, ","0.7816666722297668","0.7816666722297668","007 legends","1000 cooking recipes from elle à table","007 legends","1000 cooking recipes from elle à table","0.0","0.0","007 Legends","1000 Cooking Recipes from ELLE à table","007 Legends","1000 Cooking Recipes from ELLE à table","0.1578947368421053","0.1578947368421053","007 Legends","1000 Cooking Recipes from ELLE à table","007 Legends","1000 Cooking Recipes from ELLE à table","0.0","0.0","Wii U","Nintendo DS","Wii U","Nintendo DS","0.43030303716659546","0.43030303716659546",", Activision, ",", Nintendo, ",", Activision, ",", Nintendo, ","0.3571428571428571","0.3571428571428571",", activision, ",", nintendo, ",", activision, ",", nintendo, ","0.0","0.0","2012-10-16T00:00","2010-01-01T00:00","2012-10-16T00:00","2010-01-01T00:00","0.0","0.0","wii u","nintendo ds","wii u","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9366","Kaggle1_Video_Game_10005","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","18 Wheels of Steel: Extreme Trucker 2","007: Quantum of Solace","18 Wheels of Steel: Extreme Trucker 2","0.45659294724464417","0.45659294724464417",", First-person shooter, , Third-person shooter, ",", Racing, ",", First-person shooter, , Third-person shooter, ",", Racing, ","0.7911111116409302","0.7911111116409302","007: quantum of solace","18 wheels of steel: extreme trucker 2","007: quantum of solace","18 wheels of steel: extreme trucker 2","0.1","0.0","007: Quantum of Solace","18 Wheels of Steel: Extreme Trucker 2","007: Quantum of Solace","18 Wheels of Steel: Extreme Trucker 2","0.16216216216216217","0.16216216216216217","007: Quantum of Solace","18 Wheels of Steel: Extreme Trucker 2","007: Quantum of Solace","18 Wheels of Steel: Extreme Trucker 2","0.1","0.0","Wii","PC","Wii","PC","0.0","0.0",", Activision, ",", Rondomedia, ",", Activision, ",", Rondomedia, ","0.2857142857142857","0.2857142857142857",", activision, ",", rondomedia, ",", activision, ",", rondomedia, ","0.0","0.0","2008-10-31T00:00","2011-01-01T00:00","2008-10-31T00:00","2011-01-01T00:00","0.0","0.0","wii","pc","wii","pc","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_6006","Kaggle1_Video_Game_4207","0.9814814814814815","1","","","","","0.0","0.0","Art Academy: Lessons for Everyone!","Art Academy: Lessons for Everyone","Art Academy: Lessons for Everyone!","Art Academy: Lessons for Everyone","0.9941176176071167","0.9941176176071167",", Edutainment, ",", Action, ",", Edutainment, ",", Action, ","0.8636363546053568","0.8636363546053568","art academy: lessons for everyone!","art academy: lessons for everyone","art academy: lessons for everyone!","art academy: lessons for everyone","1.0","1.0","Art Academy: Lessons for Everyone!","Art Academy: Lessons for Everyone","Art Academy: Lessons for Everyone!","Art Academy: Lessons for Everyone","0.9705882352941176","0.9705882352941176","Art Academy: Lessons for Everyone!","Art Academy: Lessons for Everyone","Art Academy: Lessons for Everyone!","Art Academy: Lessons for Everyone","1.0","1.0","Nintendo 3DS","Nintendo 3DS","Nintendo 3DS","Nintendo 3DS","1.0","1.0",", Nintendo, ",", Nintendo, ",", Nintendo, ",", Nintendo, ","1.0","1.0",", nintendo, ",", nintendo, ",", nintendo, ",", nintendo, ","1.0","1.0","2012-07-28T00:00","2012-01-01T00:00","2012-07-28T00:00","2012-01-01T00:00","1.0","1.0","nintendo 3ds","nintendo 3ds","nintendo 3ds","nintendo 3ds","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_2140","Kaggle1_Video_Game_16224","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","1/2 Summer +","007 Legends","1/2 Summer +","0.44949495792388916","0.44949495792388916",", First-person shooter, , Interactive film, ",", Adventure, ",", First-person shooter, , Interactive film, ",", Adventure, ","0.7846296310424805","0.7846296310424805","007 legends","1/2 summer +","007 legends","1/2 summer +","0.0","0.0","007 Legends","1/2 Summer +","007 Legends","1/2 Summer +","0.16666666666666663","0.16666666666666663","007 Legends","1/2 Summer +","007 Legends","1/2 Summer +","0.0","0.0","Microsoft Windows","PlayStation Portable","Microsoft Windows","PlayStation Portable","0.4398692846298218","0.4398692846298218",", Activision, ",", Kaga Create, ",", Activision, ",", Kaga Create, ","0.33333333333333337","0.33333333333333337",", activision, ",", kaga create, ",", activision, ",", kaga create, ","0.0","0.0","2012-10-16T00:00","2013-01-01T00:00","2012-10-16T00:00","2013-01-01T00:00","0.5","0.5","microsoft windows","playstation portable","microsoft windows","playstation portable","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9363","Kaggle1_Video_Game_3396","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","2002 FIFA World Cup","007: Quantum of Solace","2002 FIFA World Cup","0.5115630030632019","0.5115630030632019",", First-person shooter, , Third-person shooter, ",", Sports, ",", First-person shooter, , Third-person shooter, ",", Sports, ","0.7966666698455811","0.7966666698455811","007: quantum of solace","2002 fifa world cup","007: quantum of solace","2002 fifa world cup","0.0","0.0","007: Quantum of Solace","2002 FIFA World Cup","007: Quantum of Solace","2002 FIFA World Cup","0.13636363636363635","0.13636363636363635","007: Quantum of Solace","2002 FIFA World Cup","007: Quantum of Solace","2002 FIFA World Cup","0.0","0.0","Nintendo DS","PlayStation 2","Nintendo DS","PlayStation 2","0.4737762212753296","0.4737762212753296",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2008-10-31T00:00","2002-01-01T00:00","2008-10-31T00:00","2002-01-01T00:00","0.0","0.0","nintendo ds","playstation 2","nintendo ds","playstation 2","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9363","Kaggle1_Video_Game_2063","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","1942","007: Quantum of Solace","1942","0.0","0.0",", First-person shooter, , Third-person shooter, ",", Shooter, ",", First-person shooter, , Third-person shooter, ",", Shooter, ","0.8028571367263794","0.8028571367263794","007: quantum of solace","1942","007: quantum of solace","1942","0.0","0.0","007: Quantum of Solace","1942","007: Quantum of Solace","1942","0.0","0.0","007: Quantum of Solace","1942","007: Quantum of Solace","1942","0.0","0.0","Nintendo DS","Nintendo Entertainment System","Nintendo DS","Nintendo Entertainment System","0.8507837057113647","0.8507837057113647",", Activision, ",", Capcom, ",", Activision, ",", Capcom, ","0.4285714285714286","0.4285714285714286",", activision, ",", capcom, ",", activision, ",", capcom, ","0.0","0.0","2008-10-31T00:00","1985-01-01T00:00","2008-10-31T00:00","1985-01-01T00:00","0.0","0.0","nintendo ds","nintendo entertainment system","nintendo ds","nintendo entertainment system","0.25","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9365","Kaggle1_Video_Game_2430","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.5946338176727295","0.5946338176727295",", First-person shooter, , Third-person shooter, ",", Sports, ",", First-person shooter, , Third-person shooter, ",", Sports, ","0.7966666698455811","0.7966666698455811","007: quantum of solace","2010 fifa world cup south africa","007: quantum of solace","2010 fifa world cup south africa","0.0","0.0","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.28125","0.28125","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.0","0.0","PlayStation 3","Xbox 360","PlayStation 3","Xbox 360","0.0","0.0",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2008-10-31T00:00","2010-01-01T00:00","2008-10-31T00:00","2010-01-01T00:00","0.0","0.0","playstation 3","xbox 360","playstation 3","xbox 360","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_8967","Kaggle1_Video_Game_3312","0.12195121951219512","0","","","","","0.0","0.0","Harry Potter and the Prisoner of Azkaban (video game)","Harry Potter and the Goblet of Fire","Harry Potter and the Prisoner of Azkaban (video game)","Harry Potter and the Goblet of Fire","0.8650917410850525","0.8650917410850525",", Action-adventure game, , Role-playing video game, ",", Action, ",", Action-adventure game, , Role-playing video game, ",", Action, ","0.8579020023345947","0.8579020023345947","harry potter and the prisoner of azkaban (video game)","harry potter and the goblet of fire","harry potter and the prisoner of azkaban (video game)","harry potter and the goblet of fire","0.45454545454545453","0.0","Harry Potter and the Prisoner of Azkaban (video game)","Harry Potter and the Goblet of Fire","Harry Potter and the Prisoner of Azkaban (video game)","Harry Potter and the Goblet of Fire","0.5283018867924528","0.5283018867924528","Harry Potter and the Prisoner of Azkaban (video game)","Harry Potter and the Goblet of Fire","Harry Potter and the Prisoner of Azkaban (video game)","Harry Potter and the Goblet of Fire","0.45454545454545453","0.0","Xbox (console)","Game Boy Advance","Xbox (console)","Game Boy Advance","0.4285714328289032","0.4285714328289032",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2004-05-25T00:00","2005-01-01T00:00","2004-05-25T00:00","2005-01-01T00:00","0.5","0.5","xbox (console)","game boy advance","xbox (console)","game boy advance","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9364","Kaggle1_Video_Game_3121","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","1.0","1.0",", First-person shooter, , Third-person shooter, ",", Action, ",", First-person shooter, , Third-person shooter, ",", Action, ","0.8177777767181397","0.8177777767181397","007: quantum of solace","007: quantum of solace","007: quantum of solace","007: quantum of solace","1.0","1.0","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","1.0","1.0","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","1.0","1.0","PlayStation 2","Wii","PlayStation 2","Wii","0.0","0.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2008-10-31T00:00","2008-01-01T00:00","2008-10-31T00:00","2008-01-01T00:00","1.0","1.0","playstation 2","wii","playstation 2","wii","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_22898","Kaggle1_Video_Game_16224","0.12195121951219512",,"","","","","0.0","0.0",".detuned","1/2 Summer +",".detuned","1/2 Summer +","0.4722222089767456","0.4722222089767456",", Interactive art, ",", Adventure, ",", Interactive art, ",", Adventure, ","0.8432098825772604","0.8432098825772604",".detuned","1/2 summer +",".detuned","1/2 summer +","0.0","0.0",".detuned","1/2 Summer +",".detuned","1/2 Summer +","0.16666666666666663","0.16666666666666663",".detuned","1/2 Summer +",".detuned","1/2 Summer +","0.0","0.0","PlayStation 3","PlayStation Portable","PlayStation 3","PlayStation Portable","0.9046154022216797","0.9046154022216797",", Sony Interactive Entertainment, ",", Kaga Create, ",", Sony Interactive Entertainment, ",", Kaga Create, ","0.2647058823529411","0.2647058823529411",", sony interactive entertainment, ",", kaga create, ",", sony interactive entertainment, ",", kaga create, ","0.0","0.0","2009-09-17T00:00","2013-01-01T00:00","2009-09-17T00:00","2013-01-01T00:00","0.0","0.0","playstation 3","playstation portable","playstation 3","playstation portable","0.3333333333333333","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2141","Kaggle1_Video_Game_12252","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","12-Sai. Honto no Kimochi","007 Legends","12-Sai. Honto no Kimochi","0.42171716690063477","0.42171716690063477",", First-person shooter, , Interactive film, ",", Adventure, ",", First-person shooter, , Interactive film, ",", Adventure, ","0.7846296310424805","0.7846296310424805","007 legends","12-sai. honto no kimochi","007 legends","12-sai. honto no kimochi","0.0","0.0","007 Legends","12-Sai. Honto no Kimochi","007 Legends","12-Sai. Honto no Kimochi","0.08333333333333337","0.08333333333333337","007 Legends","12-Sai. Honto no Kimochi","007 Legends","12-Sai. Honto no Kimochi","0.0","0.0","PlayStation 3","Nintendo 3DS","PlayStation 3","Nintendo 3DS","0.533760666847229","0.533760666847229",", Activision, ",", Happinet, ",", Activision, ",", Happinet, ","0.3571428571428571","0.3571428571428571",", activision, ",", happinet, ",", activision, ",", happinet, ","0.0","0.0","2012-10-16T00:00","2014-01-01T00:00","2012-10-16T00:00","2014-01-01T00:00","0.0","0.0","playstation 3","nintendo 3ds","playstation 3","nintendo 3ds","0.25","0.0"
"WekaMatchingRule","DBpedia_Video_Game_14116","Kaggle1_Video_Game_1205","0.12195121951219512",,"","","","","0.0","0.0",".hack (video game series)","007: The World is not Enough",".hack (video game series)","007: The World is not Enough","0.45943722128868103","0.45943722128868103",", Action role-playing, ",", Action, ",", Action role-playing, ",", Action, ","0.9543859561284384","0.9543859561284384",".hack (video game series)","007: the world is not enough",".hack (video game series)","007: the world is not enough","0.0","0.0",".hack (video game series)","007: The World is not Enough",".hack (video game series)","007: The World is not Enough","0.1071428571428571","0.1071428571428571",".hack (video game series)","007: The World is not Enough",".hack (video game series)","007: The World is not Enough","0.0","0.0","PlayStation 2","Nintendo 64","PlayStation 2","Nintendo 64","0.4737762212753296","0.4737762212753296",", Bandai, ",", Electronic Arts, ",", Bandai, ",", Electronic Arts, ","0.3157894736842105","0.3157894736842105",", bandai, ",", electronic arts, ",", bandai, ",", electronic arts, ","0.0","0.0","2002-06-20T00:00","2000-01-01T00:00","2002-06-20T00:00","2000-01-01T00:00","0.0","0.0","playstation 2","nintendo 64","playstation 2","nintendo 64","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9364","Kaggle1_Video_Game_4212","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.5946338176727295","0.5946338176727295",", First-person shooter, , Third-person shooter, ",", Sports, ",", First-person shooter, , Third-person shooter, ",", Sports, ","0.7966666698455811","0.7966666698455811","007: quantum of solace","2010 fifa world cup south africa","007: quantum of solace","2010 fifa world cup south africa","0.0","0.0","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.28125","0.28125","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.0","0.0","PlayStation 2","PlayStation Portable","PlayStation 2","PlayStation Portable","0.9046154022216797","0.9046154022216797",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2008-10-31T00:00","2010-01-01T00:00","2008-10-31T00:00","2010-01-01T00:00","0.0","0.0","playstation 2","playstation portable","playstation 2","playstation portable","0.3333333333333333","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2141","Kaggle1_Video_Game_10078","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","18 Wheeler: American Pro Trucker","007 Legends","18 Wheeler: American Pro Trucker","0.4962121248245239","0.4962121248245239",", First-person shooter, , Interactive film, ",", Racing, ",", First-person shooter, , Interactive film, ",", Racing, ","0.7899999976158142","0.7899999976158142","007 legends","18 wheeler: american pro trucker","007 legends","18 wheeler: american pro trucker","0.0","0.0","007 Legends","18 Wheeler: American Pro Trucker","007 Legends","18 Wheeler: American Pro Trucker","0.125","0.125","007 Legends","18 Wheeler: American Pro Trucker","007 Legends","18 Wheeler: American Pro Trucker","0.0","0.0","PlayStation 3","GameCube","PlayStation 3","GameCube","0.4006410241127014","0.4006410241127014",", Activision, ",", Acclaim Entertainment, ",", Activision, ",", Acclaim Entertainment, ","0.36","0.36",", activision, ",", acclaim entertainment, ",", activision, ",", acclaim entertainment, ","0.0","0.0","2012-10-16T00:00","2002-01-01T00:00","2012-10-16T00:00","2002-01-01T00:00","0.0","0.0","playstation 3","gamecube","playstation 3","gamecube","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9367","Kaggle1_Video_Game_15094","0.15384615384615385",,"","","","","0.0","0.0","007: Quantum of Solace","11eyes: CrossOver","007: Quantum of Solace","11eyes: CrossOver","0.47237077355384827","0.47237077355384827",", First-person shooter, , Third-person shooter, ",", Adventure, ",", First-person shooter, , Third-person shooter, ",", Adventure, ","0.7525925874710083","0.7525925874710083","007: quantum of solace","11eyes: crossover","007: quantum of solace","11eyes: crossover","0.0","0.0","007: Quantum of Solace","11eyes: CrossOver","007: Quantum of Solace","11eyes: CrossOver","0.13636363636363635","0.13636363636363635","007: Quantum of Solace","11eyes: CrossOver","007: Quantum of Solace","11eyes: CrossOver","0.0","0.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", Activision, ",", 5pb, ",", Activision, ",", 5pb, ","0.2857142857142857","0.2857142857142857",", activision, ",", 5pb, ",", activision, ",", 5pb, ","0.0","0.0","2008-10-31T00:00","2009-01-01T00:00","2008-10-31T00:00","2009-01-01T00:00","0.5","0.5","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_2141","Kaggle1_Video_Game_7142","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","101-in-1 Party Megamix Wii","007 Legends","101-in-1 Party Megamix Wii","0.4156177043914795","0.4156177043914795",", First-person shooter, , Interactive film, ",", Misc, ",", First-person shooter, , Interactive film, ",", Misc, ","0.7816666722297668","0.7816666722297668","007 legends","101-in-1 party megamix wii","007 legends","101-in-1 party megamix wii","0.0","0.0","007 Legends","101-in-1 Party Megamix Wii","007 Legends","101-in-1 Party Megamix Wii","0.15384615384615385","0.15384615384615385","007 Legends","101-in-1 Party Megamix Wii","007 Legends","101-in-1 Party Megamix Wii","0.0","0.0","PlayStation 3","Wii","PlayStation 3","Wii","0.0","0.0",", Activision, ",", Nordcurrent, ",", Activision, ",", Nordcurrent, ","0.33333333333333337","0.33333333333333337",", activision, ",", nordcurrent, ",", activision, ",", nordcurrent, ","0.0","0.0","2012-10-16T00:00","2009-01-01T00:00","2012-10-16T00:00","2009-01-01T00:00","0.0","0.0","playstation 3","wii","playstation 3","wii","0.0","0.0"
